"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
356 14.6000000000 14.6000000000 14.6000000000 14.6000000000
370 14.8000000000 14.8000000000 14.8000000000 14.8000000000
383 15.0000000000 15.0000000000 15.0000000000 15.0000000000
489 15.2000000000 15.2000000000 15.2000000000 15.2000000000
493 15.2000000000 15.2000000000 15.2000000000 15.2000000000
560 15.4000000000 15.4000000000 15.4000000000 15.4000000000
625 15.6000000000 15.6000000000 15.6000000000 15.6000000000
730 15.6000000000 15.6000000000 15.6000000000 15.6000000000
773 15.8000000000 15.8000000000 15.8000000000 15.8000000000
780 16.0000000000 16.0000000000 16.0000000000 16.0000000000
1097 16.2000000000 16.2000000000 16.2000000000 16.2000000000
100001 15.8000000000 16.2000000000 15.8000000000 16.2000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 6.0000000000 6.0000000000 6.0000000000 6.0000000000
8 6.2000000000 6.2000000000 6.2000000000 6.2000000000
9 6.4000000000 6.4000000000 6.4000000000 6.4000000000
23 6.6000000000 6.6000000000 6.6000000000 6.6000000000
27 6.8000000000 6.8000000000 6.8000000000 6.8000000000
29 7.0000000000 7.0000000000 7.0000000000 7.0000000000
30 7.2000000000 7.2000000000 7.2000000000 7.2000000000
31 7.6000000000 7.6000000000 7.6000000000 7.6000000000
40 7.8000000000 7.8000000000 7.8000000000 7.8000000000
45 8.0000000000 8.0000000000 8.0000000000 8.0000000000
51 8.2000000000 8.2000000000 8.2000000000 8.2000000000
53 8.4000000000 8.4000000000 8.4000000000 8.4000000000
60 8.8000000000 8.8000000000 8.8000000000 8.8000000000
78 9.0000000000 9.0000000000 9.0000000000 9.0000000000
81 9.2000000000 9.2000000000 9.2000000000 9.2000000000
82 9.4000000000 9.4000000000 9.4000000000 9.4000000000
84 9.6000000000 9.6000000000 9.6000000000 9.6000000000
96 9.6000000000 9.6000000000 9.6000000000 9.6000000000
99 9.8000000000 9.8000000000 9.8000000000 9.8000000000
106 10.0000000000 10.0000000000 10.0000000000 10.0000000000
110 10.2000000000 10.2000000000 10.2000000000 10.2000000000
120 10.4000000000 10.4000000000 10.4000000000 10.4000000000
125 10.6000000000 10.6000000000 10.6000000000 10.6000000000
133 10.8000000000 10.8000000000 10.8000000000 10.8000000000
136 11.0000000000 11.0000000000 11.0000000000 11.0000000000
137 11.2000000000 11.2000000000 11.2000000000 11.2000000000
159 11.4000000000 11.4000000000 11.4000000000 11.4000000000
173 11.8000000000 11.8000000000 11.8000000000 11.8000000000
183 12.0000000000 12.0000000000 12.0000000000 12.0000000000
188 12.2000000000 12.2000000000 12.2000000000 12.2000000000
206 12.4000000000 12.4000000000 12.4000000000 12.4000000000
227 12.6000000000 12.6000000000 12.6000000000 12.6000000000
270 12.6000000000 12.6000000000 12.6000000000 12.6000000000
284 13.0000000000 13.0000000000 13.0000000000 13.0000000000
333 13.2000000000 13.2000000000 13.2000000000 13.2000000000
372 13.4000000000 13.4000000000 13.4000000000 13.4000000000
418 13.6000000000 13.6000000000 13.6000000000 13.6000000000
429 13.8000000000 13.8000000000 13.8000000000 13.8000000000
464 14.0000000000 14.0000000000 14.0000000000 14.0000000000
465 14.2000000000 14.2000000000 14.2000000000 14.2000000000
467 14.4000000000 14.4000000000 14.4000000000 14.4000000000
472 14.6000000000 14.6000000000 14.6000000000 14.6000000000
498 14.8000000000 14.8000000000 14.8000000000 14.8000000000
508 15.0000000000 15.0000000000 15.0000000000 15.0000000000
575 15.2000000000 15.2000000000 15.2000000000 15.2000000000
602 15.4000000000 15.4000000000 15.4000000000 15.4000000000
647 15.6000000000 15.6000000000 15.6000000000 15.6000000000
1006 15.8000000000 15.8000000000 15.8000000000 15.8000000000
1175 16.0000000000 16.0000000000 16.0000000000 16.0000000000
100001 15.8000000000 16.0000000000 15.8000000000 16.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 7.6000000000 7.6000000000 7.6000000000 7.6000000000
2 7.8000000000 7.8000000000 7.8000000000 7.8000000000
4 8.0000000000 8.0000000000 8.0000000000 8.0000000000
9 8.2000000000 8.2000000000 8.2000000000 8.2000000000
16 8.4000000000 8.4000000000 8.4000000000 8.4000000000
18 8.8000000000 8.8000000000 8.8000000000 8.8000000000
19 9.0000000000 9.0000000000 9.0000000000 9.0000000000
24 9.2000000000 9.2000000000 9.2000000000 9.2000000000
28 9.4000000000 9.4000000000 9.4000000000 9.4000000000
36 9.6000000000 9.6000000000 9.6000000000 9.6000000000
37 9.8000000000 9.8000000000 9.8000000000 9.8000000000
42 10.2000000000 10.2000000000 10.2000000000 10.2000000000
43 10.4000000000 10.4000000000 10.4000000000 10.4000000000
53 10.6000000000 10.6000000000 10.6000000000 10.6000000000
80 10.6000000000 10.6000000000 10.6000000000 10.6000000000
81 10.8000000000 10.8000000000 10.8000000000 10.8000000000
93 10.8000000000 10.8000000000 10.8000000000 10.8000000000
98 11.0000000000 11.0000000000 11.0000000000 11.0000000000
99 11.0000000000 11.0000000000 11.0000000000 11.0000000000
103 11.2000000000 11.2000000000 11.2000000000 11.2000000000
122 11.2000000000 11.2000000000 11.2000000000 11.2000000000
128 11.4000000000 11.4000000000 11.4000000000 11.4000000000
153 11.6000000000 11.6000000000 11.6000000000 11.6000000000
157 11.8000000000 11.8000000000 11.8000000000 11.8000000000
164 12.0000000000 12.0000000000 12.0000000000 12.0000000000
185 12.6000000000 12.6000000000 12.6000000000 12.6000000000
196 12.8000000000 12.8000000000 12.8000000000 12.8000000000
226 13.0000000000 13.0000000000 13.0000000000 13.0000000000
232 13.2000000000 13.2000000000 13.2000000000 13.2000000000
235 13.4000000000 13.4000000000 13.4000000000 13.4000000000
242 13.6000000000 13.6000000000 13.6000000000 13.6000000000
271 13.8000000000 13.8000000000 13.8000000000 13.8000000000
275 14.0000000000 14.0000000000 14.0000000000 14.0000000000
317 14.2000000000 14.2000000000 14.2000000000 14.2000000000
359 14.4000000000 14.4000000000 14.4000000000 14.4000000000
395 14.6000000000 14.6000000000 14.6000000000 14.6000000000
419 14.8000000000 14.8000000000 14.8000000000 14.8000000000
470 15.0000000000 15.0000000000 15.0000000000 15.0000000000
515 15.0000000000 15.0000000000 15.0000000000 15.0000000000
546 15.2000000000 15.2000000000 15.2000000000 15.2000000000
583 15.4000000000 15.4000000000 15.4000000000 15.4000000000
836 15.6000000000 15.6000000000 15.6000000000 15.6000000000
932 15.8000000000 15.8000000000 15.8000000000 15.8000000000
2483 16.0000000000 16.0000000000 16.0000000000 16.0000000000
100001 16.0000000000 16.0000000000 16.0000000000 16.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 6.4000000000 6.4000000000 6.4000000000 6.4000000000
4 6.8000000000 6.8000000000 6.8000000000 6.8000000000
6 7.0000000000 7.0000000000 7.0000000000 7.0000000000
8 7.2000000000 7.2000000000 7.2000000000 7.2000000000
16 7.4000000000 7.4000000000 7.4000000000 7.4000000000
18 7.6000000000 7.6000000000 7.6000000000 7.6000000000
21 7.6000000000 7.6000000000 7.6000000000 7.6000000000
23 7.8000000000 7.8000000000 7.8000000000 7.8000000000
28 8.2000000000 8.2000000000 8.2000000000 8.2000000000
32 8.6000000000 8.6000000000 8.6000000000 8.6000000000
34 9.0000000000 9.0000000000 9.0000000000 9.0000000000
35 9.2000000000 9.2000000000 9.2000000000 9.2000000000
41 9.4000000000 9.4000000000 9.4000000000 9.4000000000
42 9.6000000000 9.6000000000 9.6000000000 9.6000000000
52 9.8000000000 9.8000000000 9.8000000000 9.8000000000
55 10.0000000000 10.0000000000 10.0000000000 10.0000000000
