"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
3 0.9656237930 0.9656237930 0.9656237930 0.9656237930
10 1.0334849111 1.0334849111 1.0334849111 1.0334849111
12 1.1358473421 1.1358473421 1.1358473421 1.1358473421
14 1.2357884330 1.2357884330 1.2357884330 1.2357884330
21 1.2722646310 1.2722646310 1.2722646310 1.2722646310
22 1.2866700978 1.2866700978 1.2866700978 1.2866700978
23 1.2960082945 1.2960082945 1.2960082945 1.2960082945
24 1.4310246136 1.4310246136 1.4310246136 1.4310246136
29 1.5460729746 1.5460729746 1.5460729746 1.5460729746
30 1.6202203500 1.6202203500 1.6202203500 1.6202203500
31 1.6436554898 1.6436554898 1.6436554898 1.6436554898
42 1.8559762435 1.8559762435 1.8559762435 1.8559762435
43 1.8867924528 1.8867924528 1.8867924528 1.8867924528
45 2.0112630732 2.0112630732 2.0112630732 2.0112630732
48 2.0210185934 2.0210185934 2.0210185934 2.0210185934
50 2.0374898126 2.0374898126 2.0374898126 2.0374898126
54 2.1682567216 2.1682567216 2.1682567216 2.1682567216
55 2.2341376229 2.2341376229 2.2341376229 2.2341376229
56 2.3562676720 2.3562676720 2.3562676720 2.3562676720
63 2.3607176582 2.3607176582 2.3607176582 2.3607176582
69 2.4295432459 2.4295432459 2.4295432459 2.4295432459
80 2.6068821689 2.6068821689 2.6068821689 2.6068821689
88 2.6123301985 2.6123301985 2.6123301985 2.6123301985
90 2.6178010471 2.6178010471 2.6178010471 2.6178010471
100 2.6343519494 2.6343519494 2.6343519494 2.6343519494
106 2.6624068158 2.6624068158 2.6624068158 2.6624068158
139 2.6680896478 2.6680896478 2.6680896478 2.6680896478
213 2.7442371021 2.7442371021 2.7442371021 2.7442371021
221 2.7870680045 2.7870680045 2.7870680045 2.7870680045
229 2.8702640643 2.8702640643 2.8702640643 2.8702640643
264 3.4482758621 3.4482758621 3.4482758621 3.4482758621
272 3.4770514604 3.4770514604 3.4770514604 3.4770514604
323 3.6710719530 3.6710719530 3.6710719530 3.6710719530
367 3.6818851252 3.6818851252 3.6818851252 3.6818851252
100001 2.8901734104 3.6818851252 2.8901734104 3.6818851252
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 0.7210845111 0.7210845111 0.7210845111 0.7210845111
3 0.8030838420 0.8030838420 0.8030838420 0.8030838420
5 0.8576329331 0.8576329331 0.8576329331 0.8576329331
6 0.9366804046 0.9366804046 0.9366804046 0.9366804046
