evaluations raw_y
1 1.2357884330
3 1.3109596224
6 1.5271838729
19 1.5634771732
22 1.5873015873
23 1.5974440895
34 1.6501650165
41 1.6523463318
50 1.7041581459
51 1.7277125086
54 1.7743080199
70 1.8450184502
83 1.8504811251
84 1.9485580670
120 2.0145044319
131 2.0885547201
142 2.1459227468
190 2.3041474654
240 2.4437927664
262 2.5693730730
306 2.8441410694
307 2.9446407538
359 2.9797377831
360 3.2010243278
374 3.2425421530
390 3.4674063800
471 3.5063113604
497 3.7481259370
661 3.9494470774
100000 2.5588536336
evaluations raw_y
1 0.6270378731
2 0.7447125410
3 0.8641548566
6 0.8830801837
11 1.0092854259
12 1.0403662089
14 1.1410314925
17 1.1655011655
23 1.1956001913
25 1.3850415512
31 1.3927576602
42 1.4611338399
45 1.4697236919
47 1.6633399867
50 1.7158544955
56 1.9577133908
69 2.0177562550
72 2.1533161068
73 2.2502250225
88 2.4015369837
143 2.4826216485
189 2.6014568158
330 2.6968716289
350 2.7144408252
407 2.7322404372
412 2.9036004646
416 3.2509752926
521 3.3025099075
652 3.4578146611
732 3.6075036075
1096 3.8402457757
1111 4.0783034258
1154 4.1186161450
1209 4.1597337770
1272 4.3177892919
100000 3.0902348578
evaluations raw_y
1 1.0780508840
5 1.1515430677
6 1.2272950417
7 1.2556504269
10 1.3262599469
25 1.3520822066
27 1.3912075682
36 1.4645577036
39 1.5384615385
47 1.7325017325
54 1.7494751575
62 1.8450184502
63 2.0542317173
118 2.1061499579
119 2.2624434389
135 2.3696682464
143 2.5176233635
172 2.5536261491
196 2.5799793602
209 2.6288117771
218 2.7624309392
265 2.7808676307
290 2.8248587571
492 2.8571428571
537 2.9171528588
559 2.9797377831
571 3.0902348578
595 3.1133250311
647 3.1847133758
652 3.2258064516
697 3.2938076416
705 3.3738191633
796 3.4199726402
863 3.5063113604
879 3.5161744023
997 3.6284470247
1622 3.7936267071
43589 3.8284839204
80729 3.8520801233
100000 2.2583559169
evaluations raw_y
1 0.9701202949
3 1.1106175033
5 1.1633317822
6 1.2001920307
8 1.2619888945
11 1.3109596224
17 1.4526438117
21 1.5893197711
32 1.6458196182
33 1.6633399867
36 1.6857720836
39 1.7743080199
46 1.8559762435
57 2.1097046414
72 2.3299161230
73 2.4437927664
75 3.0674846626
310 3.3557046980
314 3.4199726402
356 3.4867503487
370 3.5765379113
509 3.8759689922
674 4.0128410915
26553 4.1186161450
26624 4.1597337770
26747 4.2301184433
27428 4.2735042735
100000 3.3647375505
evaluations raw_y
1 1.1853959222
4 1.6436554898
21 1.8076644975
24 1.9275250578
29 1.9485580670
34 2.0885547201
55 2.1459227468
79 2.4248302619
116 2.4485798237
126 2.5641025641
222 2.6343519494
297 2.6511134677
355 2.6567481403
382 2.6737967914
402 2.8376844495
409 2.8571428571
446 2.8835063437
515 2.8901734104
663 3.0012004802
666 3.1928480204
745 3.2258064516
764 3.2341526520
923 3.3829499323
6111 3.5161744023
6265 3.5663338088
6305 3.6390101892
6342 3.6710719530
6410 3.7707390649
6456 3.8520801233
6532 3.9872408293
6980 4.0916530278
18635 4.1459369818
100000 4.1459369818
evaluations raw_y
1 0.9041591320
2 1.1536686664
6 1.1921793038
7 1.2456402591
8 1.2493753123
10 1.2879958784
12 1.4052838673
15 1.5556938395
17 1.6160310278
21 1.7111567420
37 1.8368846436
42 1.9364833462
65 1.9638648861
66 2.2789425706
70 2.5227043391
112 2.5588536336
130 2.6511134677
133 2.6624068158
267 2.6680896478
367 2.7203482046
434 2.7870680045
468 3.1133250311
537 3.1525851198
582 3.2594524120
618 3.3200531208
783 3.4965034965
828 3.7821482602
840 4.1736227045
100000 3.8051750381
evaluations raw_y
1 0.5842486562
2 0.6957973838
3 0.8837044892
5 0.9893153937
6 1.0535187526
8 1.1611704598
11 1.1933174224
15 1.2321340562
25 1.2481278083
28 1.3491635186
29 1.6139444803
31 1.6633399867
43 1.7018379850
48 1.7373175817
90 1.7543859649
92 1.8811136193
99 1.9546520719
102 1.9700551615
119 1.9952114924
120 2.0308692120
129 2.1607605877
160 2.3169601483
166 2.3696682464
169 2.4108003857
178 2.6014568158
201 2.8636884307
203 2.8835063437
304 3.0303030303
406 3.0525030525
408 3.1685678074
441 3.1928480204
490 3.2010243278
730 3.2092426187
753 3.2341526520
757 3.3112582781
815 3.4106412005
821 3.4770514604
