evaluations raw_y
1 17.0000000000
2 29.0000000000
25 30.0000000000
28 33.0000000000
63 35.0000000000
162 36.0000000000
1271 37.0000000000
12116 39.0000000000
49593 42.0000000000
125000 31.0000000000
evaluations raw_y
1 26.0000000000
3 28.0000000000
4 30.0000000000
13 31.0000000000
24 32.0000000000
44 33.0000000000
144 34.0000000000
689 38.0000000000
47702 39.0000000000
85638 40.0000000000
125000 22.0000000000
evaluations raw_y
1 30.0000000000
14 31.0000000000
21 34.0000000000
24 35.0000000000
1448 37.0000000000
21410 38.0000000000
34083 39.0000000000
39073 40.0000000000
40395 41.0000000000
125000 31.0000000000
evaluations raw_y
1 18.0000000000
2 26.0000000000
5 27.0000000000
6 32.0000000000
15 33.0000000000
51 36.0000000000
2994 37.0000000000
6015 38.0000000000
7597 40.0000000000
125000 19.0000000000
evaluations raw_y
1 21.0000000000
2 26.0000000000
7 33.0000000000
15 36.0000000000
791 38.0000000000
10474 40.0000000000
15236 41.0000000000
125000 24.0000000000
evaluations raw_y
1 29.0000000000
10 33.0000000000
68 34.0000000000
648 35.0000000000
1368 36.0000000000
6059 38.0000000000
10223 40.0000000000
125000 22.0000000000
evaluations raw_y
1 28.0000000000
6 30.0000000000
10 32.0000000000
40 34.0000000000
255 36.0000000000
1069 37.0000000000
22473 38.0000000000
32379 39.0000000000
81881 40.0000000000
125000 31.0000000000
evaluations raw_y
1 27.0000000000
3 29.0000000000
20 30.0000000000
29 34.0000000000
181 35.0000000000
558 36.0000000000
1525 37.0000000000
8634 38.0000000000
29579 39.0000000000
80777 40.0000000000
125000 17.0000000000
evaluations raw_y
1 25.0000000000
2 26.0000000000
6 28.0000000000
8 30.0000000000
36 31.0000000000
50 32.0000000000
239 33.0000000000
347 35.0000000000
2233 36.0000000000
2463 39.0000000000
78546 40.0000000000
125000 27.0000000000
evaluations raw_y
1 22.0000000000
3 23.0000000000
5 24.0000000000
6 32.0000000000
35 34.0000000000
191 37.0000000000
5308 38.0000000000
71535 39.0000000000
124258 40.0000000000
125000 30.0000000000
