evaluations raw_y
1 -0.5325686635
2 -0.5306610064
3 -0.5293404438
4 -0.5286821892
6 -0.5263218591
7 -0.5200331606
9 -0.5146101183
11 -0.5060960959
14 -0.5026688112
15 -0.5025309088
16 -0.4979047140
18 -0.4955632586
19 -0.4952392203
22 -0.4950718930
23 -0.4911403301
26 -0.4805664920
27 -0.4754170143
30 -0.4680443733
39 -0.4654822981
40 -0.4635369069
46 -0.4609932966
49 -0.4602309988
50 -0.4585201033
52 -0.4555271216
56 -0.4533851400
65 -0.4528081072
66 -0.4523683780
69 -0.4511278443
71 -0.4373764351
73 -0.4325649037
74 -0.4299015281
79 -0.4231165022
82 -0.4222552660
86 -0.4216853820
89 -0.4209072905
91 -0.4202907082
93 -0.4198760628
95 -0.4132694181
101 -0.4052729851
106 -0.4003189966
113 -0.3936323897
121 -0.3857947270
123 -0.3751985132
131 -0.3737530271
147 -0.3724288234
149 -0.3663877061
165 -0.3655858651
167 -0.3622605077
178 -0.3565655886
185 -0.3565572035
193 -0.3546861842
208 -0.3527168430
210 -0.3514560470
218 -0.3441735645
226 -0.3426520262
232 -0.3373323903
233 -0.3330350980
236 -0.3303688146
262 -0.3293677743
273 -0.3244927679
278 -0.3237967171
284 -0.3197436360
335 -0.3192635160
418 -0.3185970396
422 -0.3175880278
577 -0.3163577376
100000 -0.3173587780
evaluations raw_y
1 -0.5193280278
3 -0.5094097293
5 -0.5044557407
6 -0.4979223376
7 -0.4957205188
8 -0.4922802296
16 -0.4893469869
17 -0.4836293497
18 -0.4812690195
19 -0.4789895711
20 -0.4766818207
23 -0.4762810066
24 -0.4708579643
33 -0.4633532107
34 -0.4594896029
36 -0.4508623970
38 -0.4488907459
39 -0.4320413472
44 -0.4259003903
48 -0.4195227470
52 -0.4165389475
53 -0.4143170670
66 -0.4142676802
73 -0.4117497004
77 -0.4072358128
97 -0.4018509341
100 -0.3965420581
103 -0.3863649435
110 -0.3790824610
122 -0.3773715655
125 -0.3766305482
127 -0.3692018115
130 -0.3674304325
133 -0.3661773289
158 -0.3661689438
172 -0.3618037581
196 -0.3532897356
219 -0.3465913724
222 -0.3453508388
235 -0.3450268005
251 -0.3312753913
252 -0.3257300620
268 -0.3256036566
277 -0.3249870743
285 -0.3183004675
351 -0.3129808317
410 -0.3122185339
480 -0.3112174935
100000 -0.3135252440
evaluations raw_y
1 -0.5507189615
2 -0.5456965792
3 -0.5394085269
7 -0.5351112346
8 -0.5310280151
13 -0.5209982989
14 -0.5188563172
15 -0.5175890563
20 -0.5129896371
22 -0.4995188577
23 -0.4972111073
24 -0.4884667490
26 -0.4830678071
27 -0.4825380644
28 -0.4813456342
31 -0.4803445939
32 -0.4780031384
33 -0.4771973889
35 -0.4731443078
38 -0.4723424668
42 -0.4679904856
48 -0.4607700391
55 -0.4551405927
63 -0.4527192097
70 -0.4454367273
73 -0.4417152637
77 -0.4337188307
81 -0.4299225534
90 -0.4219432179
98 -0.4141304001
99 -0.4127506070
101 -0.4108669586
110 -0.4105353846
117 -0.4087112444
125 -0.4008637326
131 -0.3990274934
133 -0.3923024563
134 -0.3910562563
148 -0.3821674475
161 -0.3809269139
177 -0.3805122685
189 -0.3798956862
190 -0.3776738057
205 -0.3679533689
231 -0.3593261630
236 -0.3475340082
255 -0.3440565168
261 -0.3427095760
321 -0.3414564725
340 -0.3388023424
524 -0.3282061287
100000 -0.3304640586
evaluations raw_y
1 -0.5306869919
3 -0.5238404894
5 -0.5184415474
7 -0.5124101401
8 -0.5118402561
11 -0.5036679780
12 -0.5004177572
14 -0.5001116304
16 -0.4947524346
18 -0.4916597275
21 -0.4875944626
23 -0.4797455278
28 -0.4779741488
30 -0.4716860965
33 -0.4636896635
34 -0.4526608007
38 -0.4492205115
39 -0.4458795115
45 -0.4361590746
47 -0.4326366978
48 -0.4305499670
50 -0.4302183930
53 -0.4263547851
54 -0.4216940700
56 -0.4202200754
57 -0.4183490561
60 -0.4110665736
61 -0.4098057776
64 -0.3998032286
72 -0.3945953003
78 -0.3865776040
79 -0.3846699469
84 -0.3797563775
85 -0.3717338309
86 -0.3609161307
105 -0.3606044558
116 -0.3598026148
120 -0.3590615974
121 -0.3491432989
122 -0.3478190952
132 -0.3456139807
143 -0.3406599922
148 -0.3362948064
155 -0.3349742439
167 -0.3299630200
