"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
129 4356.0000000000 4356.0000000000 4356.0000000000 4356.0000000000
141 4420.0000000000 4420.0000000000 4420.0000000000 4420.0000000000
149 4493.0000000000 4493.0000000000 4493.0000000000 4493.0000000000
153 4569.0000000000 4569.0000000000 4569.0000000000 4569.0000000000
158 4611.0000000000 4611.0000000000 4611.0000000000 4611.0000000000
171 4627.0000000000 4627.0000000000 4627.0000000000 4627.0000000000
178 4636.0000000000 4636.0000000000 4636.0000000000 4636.0000000000
221 4702.0000000000 4702.0000000000 4702.0000000000 4702.0000000000
229 4787.0000000000 4787.0000000000 4787.0000000000 4787.0000000000
230 4836.0000000000 4836.0000000000 4836.0000000000 4836.0000000000
267 4925.0000000000 4925.0000000000 4925.0000000000 4925.0000000000
276 4984.0000000000 4984.0000000000 4984.0000000000 4984.0000000000
316 4990.0000000000 4990.0000000000 4990.0000000000 4990.0000000000
399 5050.0000000000 5050.0000000000 5050.0000000000 5050.0000000000
100001 4961.0000000000 5050.0000000000 4961.0000000000 5050.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 2305.0000000000 2305.0000000000 2305.0000000000 2305.0000000000
3 2351.0000000000 2351.0000000000 2351.0000000000 2351.0000000000
8 2369.0000000000 2369.0000000000 2369.0000000000 2369.0000000000
10 2429.0000000000 2429.0000000000 2429.0000000000 2429.0000000000
14 2442.0000000000 2442.0000000000 2442.0000000000 2442.0000000000
16 2515.0000000000 2515.0000000000 2515.0000000000 2515.0000000000
18 2587.0000000000 2587.0000000000 2587.0000000000 2587.0000000000
20 2679.0000000000 2679.0000000000 2679.0000000000 2679.0000000000
21 2756.0000000000 2756.0000000000 2756.0000000000 2756.0000000000
22 2854.0000000000 2854.0000000000 2854.0000000000 2854.0000000000
23 2920.0000000000 2920.0000000000 2920.0000000000 2920.0000000000
24 2968.0000000000 2968.0000000000 2968.0000000000 2968.0000000000
26 3055.0000000000 3055.0000000000 3055.0000000000 3055.0000000000
30 3094.0000000000 3094.0000000000 3094.0000000000 3094.0000000000
31 3176.0000000000 3176.0000000000 3176.0000000000 3176.0000000000
