"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 2465.0000000000 2465.0000000000 2465.0000000000 2465.0000000000
4 2561.0000000000 2561.0000000000 2561.0000000000 2561.0000000000
11 2685.0000000000 2685.0000000000 2685.0000000000 2685.0000000000
12 2729.0000000000 2729.0000000000 2729.0000000000 2729.0000000000
17 2813.0000000000 2813.0000000000 2813.0000000000 2813.0000000000
18 2905.0000000000 2905.0000000000 2905.0000000000 2905.0000000000
20 2921.0000000000 2921.0000000000 2921.0000000000 2921.0000000000
21 3016.0000000000 3016.0000000000 3016.0000000000 3016.0000000000
23 3039.0000000000 3039.0000000000 3039.0000000000 3039.0000000000
24 3057.0000000000 3057.0000000000 3057.0000000000 3057.0000000000
25 3078.0000000000 3078.0000000000 3078.0000000000 3078.0000000000
32 3109.0000000000 3109.0000000000 3109.0000000000 3109.0000000000
33 3134.0000000000 3134.0000000000 3134.0000000000 3134.0000000000
34 3167.0000000000 3167.0000000000 3167.0000000000 3167.0000000000
37 3206.0000000000 3206.0000000000 3206.0000000000 3206.0000000000
40 3294.0000000000 3294.0000000000 3294.0000000000 3294.0000000000
46 3366.0000000000 3366.0000000000 3366.0000000000 3366.0000000000
61 3370.0000000000 3370.0000000000 3370.0000000000 3370.0000000000
64 3407.0000000000 3407.0000000000 3407.0000000000 3407.0000000000
75 3430.0000000000 3430.0000000000 3430.0000000000 3430.0000000000
77 3468.0000000000 3468.0000000000 3468.0000000000 3468.0000000000
82 3516.0000000000 3516.0000000000 3516.0000000000 3516.0000000000
97 3610.0000000000 3610.0000000000 3610.0000000000 3610.0000000000
121 3622.0000000000 3622.0000000000 3622.0000000000 3622.0000000000
123 3623.0000000000 3623.0000000000 3623.0000000000 3623.0000000000
136 3669.0000000000 3669.0000000000 3669.0000000000 3669.0000000000
149 3672.0000000000 3672.0000000000 3672.0000000000 3672.0000000000
155 3674.0000000000 3674.0000000000 3674.0000000000 3674.0000000000
158 3753.0000000000 3753.0000000000 3753.0000000000 3753.0000000000
161 3754.0000000000 3754.0000000000 3754.0000000000 3754.0000000000
170 3793.0000000000 3793.0000000000 3793.0000000000 3793.0000000000
180 3812.0000000000 3812.0000000000 3812.0000000000 3812.0000000000
184 3862.0000000000 3862.0000000000 3862.0000000000 3862.0000000000
188 3942.0000000000 3942.0000000000 3942.0000000000 3942.0000000000
190 3996.0000000000 3996.0000000000 3996.0000000000 3996.0000000000
193 4045.0000000000 4045.0000000000 4045.0000000000 4045.0000000000
194 4097.0000000000 4097.0000000000 4097.0000000000 4097.0000000000
197 4098.0000000000 4098.0000000000 4098.0000000000 4098.0000000000
201 4172.0000000000 4172.0000000000 4172.0000000000 4172.0000000000
202 4228.0000000000 4228.0000000000 4228.0000000000 4228.0000000000
204 4269.0000000000 4269.0000000000 4269.0000000000 4269.0000000000
218 4331.0000000000 4331.0000000000 4331.0000000000 4331.0000000000
225 4386.0000000000 4386.0000000000 4386.0000000000 4386.0000000000
239 4414.0000000000 4414.0000000000 4414.0000000000 4414.0000000000
242 4441.0000000000 4441.0000000000 4441.0000000000 4441.0000000000
277 4522.0000000000 4522.0000000000 4522.0000000000 4522.0000000000
286 4582.0000000000 4582.0000000000 4582.0000000000 4582.0000000000
292 4622.0000000000 4622.0000000000 4622.0000000000 4622.0000000000
318 4635.0000000000 4635.0000000000 4635.0000000000 4635.0000000000
332 4645.0000000000 4645.0000000000 4645.0000000000 4645.0000000000
363 4681.0000000000 4681.0000000000 4681.0000000000 4681.0000000000
371 4686.0000000000 4686.0000000000 4686.0000000000 4686.0000000000
375 4694.0000000000 4694.0000000000 4694.0000000000 4694.0000000000
389 4724.0000000000 4724.0000000000 4724.0000000000 4724.0000000000
393 4782.0000000000 4782.0000000000 4782.0000000000 4782.0000000000
405 4784.0000000000 4784.0000000000 4784.0000000000 4784.0000000000
413 4844.0000000000 4844.0000000000 4844.0000000000 4844.0000000000
421 4924.0000000000 4924.0000000000 4924.0000000000 4924.0000000000
443 4939.0000000000 4939.0000000000 4939.0000000000 4939.0000000000
507 4983.0000000000 4983.0000000000 4983.0000000000 4983.0000000000
554 4997.0000000000 4997.0000000000 4997.0000000000 4997.0000000000
756 5026.0000000000 5026.0000000000 5026.0000000000 5026.0000000000
844 5031.0000000000 5031.0000000000 5031.0000000000 5031.0000000000
1113 5050.0000000000 5050.0000000000 5050.0000000000 5050.0000000000
100001 5050.0000000000 5050.0000000000 5050.0000000000 5050.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 2602.0000000000 2602.0000000000 2602.0000000000 2602.0000000000
4 2725.0000000000 2725.0000000000 2725.0000000000 2725.0000000000
9 2802.0000000000 2802.0000000000 2802.0000000000 2802.0000000000
10 2862.0000000000 2862.0000000000 2862.0000000000 2862.0000000000
16 2887.0000000000 2887.0000000000 2887.0000000000 2887.0000000000
17 2924.0000000000 2924.0000000000 2924.0000000000 2924.0000000000
20 2934.0000000000 2934.0000000000 2934.0000000000 2934.0000000000
23 3019.0000000000 3019.0000000000 3019.0000000000 3019.0000000000
27 3065.0000000000 3065.0000000000 3065.0000000000 3065.0000000000
29 3227.0000000000 3227.0000000000 3227.0000000000 3227.0000000000
33 3231.0000000000 3231.0000000000 3231.0000000000 3231.0000000000
36 3236.0000000000 3236.0000000000 3236.0000000000 3236.0000000000
37 3278.0000000000 3278.0000000000 3278.0000000000 3278.0000000000
44 3358.0000000000 3358.0000000000 3358.0000000000 3358.0000000000
51 3442.0000000000 3442.0000000000 3442.0000000000 3442.0000000000
53 3481.0000000000 3481.0000000000 3481.0000000000 3481.0000000000
59 3529.0000000000 3529.0000000000 3529.0000000000 3529.0000000000
62 3566.0000000000 3566.0000000000 3566.0000000000 3566.0000000000
65 3599.0000000000 3599.0000000000 3599.0000000000 3599.0000000000
75 3607.0000000000 3607.0000000000 3607.0000000000 3607.0000000000
86 3621.0000000000 3621.0000000000 3621.0000000000 3621.0000000000
97 3663.0000000000 3663.0000000000 3663.0000000000 3663.0000000000
102 3724.0000000000 3724.0000000000 3724.0000000000 3724.0000000000
109 3808.0000000000 3808.0000000000 3808.0000000000 3808.0000000000
113 3839.0000000000 3839.0000000000 3839.0000000000 3839.0000000000
121 3953.0000000000 3953.0000000000 3953.0000000000 3953.0000000000
123 3997.0000000000 3997.0000000000 3997.0000000000 3997.0000000000
126 4078.0000000000 4078.0000000000 4078.0000000000 4078.0000000000
133 4127.0000000000 4127.0000000000 4127.0000000000 4127.0000000000
135 4216.0000000000 4216.0000000000 4216.0000000000 4216.0000000000
142 4240.0000000000 4240.0000000000 4240.0000000000 4240.0000000000
146 4246.0000000000 4246.0000000000 4246.0000000000 4246.0000000000
154 4285.0000000000 4285.0000000000 4285.0000000000 4285.0000000000
161 4298.0000000000 4298.0000000000 4298.0000000000 4298.0000000000
