"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
22 61.0000000000 61.0000000000 61.0000000000 61.0000000000
24 62.0000000000 62.0000000000 62.0000000000 62.0000000000
26 63.0000000000 63.0000000000 63.0000000000 63.0000000000
29 64.0000000000 64.0000000000 64.0000000000 64.0000000000
32 65.0000000000 65.0000000000 65.0000000000 65.0000000000
40 66.0000000000 66.0000000000 66.0000000000 66.0000000000
44 67.0000000000 67.0000000000 67.0000000000 67.0000000000
46 68.0000000000 68.0000000000 68.0000000000 68.0000000000
51 69.0000000000 69.0000000000 69.0000000000 69.0000000000
56 70.0000000000 70.0000000000 70.0000000000 70.0000000000
57 71.0000000000 71.0000000000 71.0000000000 71.0000000000
58 72.0000000000 72.0000000000 72.0000000000 72.0000000000
62 73.0000000000 73.0000000000 73.0000000000 73.0000000000
63 74.0000000000 74.0000000000 74.0000000000 74.0000000000
67 75.0000000000 75.0000000000 75.0000000000 75.0000000000
71 76.0000000000 76.0000000000 76.0000000000 76.0000000000
78 77.0000000000 77.0000000000 77.0000000000 77.0000000000
83 78.0000000000 78.0000000000 78.0000000000 78.0000000000
90 79.0000000000 79.0000000000 79.0000000000 79.0000000000
93 80.0000000000 80.0000000000 80.0000000000 80.0000000000
99 81.0000000000 81.0000000000 81.0000000000 81.0000000000
118 82.0000000000 82.0000000000 82.0000000000 82.0000000000
119 83.0000000000 83.0000000000 83.0000000000 83.0000000000
133 84.0000000000 84.0000000000 84.0000000000 84.0000000000
144 85.0000000000 85.0000000000 85.0000000000 85.0000000000
150 86.0000000000 86.0000000000 86.0000000000 86.0000000000
154 87.0000000000 87.0000000000 87.0000000000 87.0000000000
172 88.0000000000 88.0000000000 88.0000000000 88.0000000000
175 89.0000000000 89.0000000000 89.0000000000 89.0000000000
181 90.0000000000 90.0000000000 90.0000000000 90.0000000000
195 91.0000000000 91.0000000000 91.0000000000 91.0000000000
204 92.0000000000 92.0000000000 92.0000000000 92.0000000000
211 93.0000000000 93.0000000000 93.0000000000 93.0000000000
243 94.0000000000 94.0000000000 94.0000000000 94.0000000000
260 95.0000000000 95.0000000000 95.0000000000 95.0000000000
263 96.0000000000 96.0000000000 96.0000000000 96.0000000000
303 97.0000000000 97.0000000000 97.0000000000 97.0000000000
383 98.0000000000 98.0000000000 98.0000000000 98.0000000000
