evaluations raw_y
1 0.0000000000
2 4.0000000000
44 5.0000000000
68 6.0000000000
377 7.0000000000
618 8.0000000000
674 9.0000000000
1570 10.0000000000
4504 11.0000000000
8469 19.0000000000
125000 2.0000000000
evaluations raw_y
1 6.0000000000
51 10.0000000000
2731 12.0000000000
21593 13.0000000000
24326 14.0000000000
26346 18.0000000000
125000 4.0000000000
evaluations raw_y
1 1.0000000000
5 5.0000000000
30 7.0000000000
179 9.0000000000
747 10.0000000000
1755 11.0000000000
5468 13.0000000000
15457 15.0000000000
34307 16.0000000000
125000 1.0000000000
evaluations raw_y
1 0.0000000000
3 1.0000000000
6 3.0000000000
14 6.0000000000
191 7.0000000000
282 8.0000000000
906 9.0000000000
1328 10.0000000000
1615 12.0000000000
6203 13.0000000000
12659 15.0000000000
85023 16.0000000000
125000 0.0000000000
evaluations raw_y
1 0.0000000000
2 3.0000000000
15 6.0000000000
73 9.0000000000
434 11.0000000000
3565 13.0000000000
14360 15.0000000000
21504 16.0000000000
125000 1.0000000000
evaluations raw_y
1 1.0000000000
3 2.0000000000
10 4.0000000000
43 8.0000000000
243 10.0000000000
1547 11.0000000000
5766 12.0000000000
10468 15.0000000000
119609 17.0000000000
125000 0.0000000000
evaluations raw_y
1 0.0000000000
3 1.0000000000
7 5.0000000000
86 6.0000000000
256 8.0000000000
562 11.0000000000
17198 12.0000000000
20847 15.0000000000
70672 16.0000000000
125000 0.0000000000
evaluations raw_y
1 0.0000000000
3 1.0000000000
8 2.0000000000
9 4.0000000000
19 5.0000000000
24 6.0000000000
143 7.0000000000
321 11.0000000000
4429 12.0000000000
11682 14.0000000000
83925 15.0000000000
88065 19.0000000000
125000 1.0000000000
evaluations raw_y
1 0.0000000000
2 2.0000000000
11 3.0000000000
22 5.0000000000
40 6.0000000000
59 7.0000000000
363 13.0000000000
6096 15.0000000000
90109 16.0000000000
125000 2.0000000000
evaluations raw_y
1 2.0000000000
11 3.0000000000
33 4.0000000000
68 5.0000000000
93 7.0000000000
267 8.0000000000
701 13.0000000000
3628 15.0000000000
100819 16.0000000000
125000 3.0000000000
