"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
114 -0.3538456898 -0.3538456898 -0.3538456898 -0.3538456898
123 -0.3535141157 -0.3535141157 -0.3535141157 -0.3535141157
129 -0.3513090013 -0.3513090013 -0.3513090013 -0.3513090013
132 -0.3446106381 -0.3446106381 -0.3446106381 -0.3446106381
134 -0.3396566495 -0.3396566495 -0.3396566495 -0.3396566495
142 -0.3378536971 -0.3378536971 -0.3378536971 -0.3378536971
144 -0.3376467875 -0.3376467875 -0.3376467875 -0.3376467875
155 -0.3368449465 -0.3368449465 -0.3368449465 -0.3368449465
160 -0.3358439062 -0.3358439062 -0.3358439062 -0.3358439062
184 -0.3301414220 -0.3301414220 -0.3301414220 -0.3301414220
200 -0.3294749456 -0.3294749456 -0.3294749456 -0.3294749456
205 -0.3241553098 -0.3241553098 -0.3241553098 -0.3241553098
222 -0.3211623281 -0.3211623281 -0.3211623281 -0.3211623281
228 -0.3207476827 -0.3207476827 -0.3207476827 -0.3207476827
249 -0.3202675627 -0.3202675627 -0.3202675627 -0.3202675627
275 -0.3192585508 -0.3192585508 -0.3192585508 -0.3192585508
278 -0.3117206491 -0.3117206491 -0.3117206491 -0.3117206491
327 -0.3104903590 -0.3104903590 -0.3104903590 -0.3104903590
531 -0.3092498253 -0.3092498253 -0.3092498253 -0.3092498253
739 -0.3086332431 -0.3086332431 -0.3086332431 -0.3086332431
100001 -0.3118913703 -0.3086332431 -0.3118913703 -0.3086332431
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 -0.5151104859 -0.5151104859 -0.5151104859 -0.5151104859
2 -0.5085852156 -0.5085852156 -0.5085852156 -0.5085852156
3 -0.5051224569 -0.5051224569 -0.5051224569 -0.5051224569
5 -0.4988802633 -0.4988802633 -0.4988802633 -0.4988802633
6 -0.4920952374 -0.4920952374 -0.4920952374 -0.4920952374
9 -0.4848127549 -0.4848127549 -0.4848127549 -0.4848127549
10 -0.4826109361 -0.4826109361 -0.4826109361 -0.4826109361
11 -0.4785379921 -0.4785379921 -0.4785379921 -0.4785379921
12 -0.4762585437 -0.4762585437 -0.4762585437 -0.4762585437
14 -0.4643406734 -0.4643406734 -0.4643406734 -0.4643406734
18 -0.4642356333 -0.4642356333 -0.4642356333 -0.4642356333
20 -0.4563866985 -0.4563866985 -0.4563866985 -0.4563866985
22 -0.4487075063 -0.4487075063 -0.4487075063 -0.4487075063
23 -0.4480492518 -0.4480492518 -0.4480492518 -0.4480492518
24 -0.4459072701 -0.4459072701 -0.4459072701 -0.4459072701
27 -0.4432045148 -0.4432045148 -0.4432045148 -0.4432045148
36 -0.4399542940 -0.4399542940 -0.4399542940 -0.4399542940
38 -0.4391524530 -0.4391524530 -0.4391524530 -0.4391524530
41 -0.4330222506 -0.4330222506 -0.4330222506 -0.4330222506
50 -0.4286570649 -0.4286570649 -0.4286570649 -0.4286570649
51 -0.4268208257 -0.4268208257 -0.4268208257 -0.4268208257
54 -0.4263810965 -0.4263810965 -0.4263810965 -0.4263810965
57 -0.4165977473 -0.4165977473 -0.4165977473 -0.4165977473
65 -0.4111747050 -0.4111747050 -0.4111747050 -0.4111747050
66 -0.4062214425 -0.4062214425 -0.4062214425 -0.4062214425
69 -0.4049606465 -0.4049606465 -0.4049606465 -0.4049606465
76 -0.4041323349 -0.4041323349 -0.4041323349 -0.4041323349
77 -0.4038007609 -0.4038007609 -0.4038007609 -0.4038007609
85 -0.3984158822 -0.3984158822 -0.3984158822 -0.3984158822
94 -0.3920990487 -0.3920990487 -0.3920990487 -0.3920990487
97 -0.3895105648 -0.3895105648 -0.3895105648 -0.3895105648
99 -0.3888939825 -0.3888939825 -0.3888939825 -0.3888939825
101 -0.3875697788 -0.3875697788 -0.3875697788 -0.3875697788
103 -0.3757776240 -0.3757776240 -0.3757776240 -0.3757776240
109 -0.3668984296 -0.3668984296 -0.3668984296 -0.3668984296
121 -0.3607337679 -0.3607337679 -0.3607337679 -0.3607337679
127 -0.3606073624 -0.3606073624 -0.3606073624 -0.3606073624
143 -0.3534895065 -0.3534895065 -0.3534895065 -0.3534895065
144 -0.3481698707 -0.3481698707 -0.3481698707 -0.3481698707
146 -0.3456077955 -0.3456077955 -0.3456077955 -0.3456077955
147 -0.3429536655 -0.3429536655 -0.3429536655 -0.3429536655
154 -0.3355766481 -0.3355766481 -0.3355766481 -0.3355766481
155 -0.3270626256 -0.3270626256 -0.3270626256 -0.3270626256
158 -0.3210170960 -0.3210170960 -0.3210170960 -0.3210170960
183 -0.3130206631 -0.3130206631 -0.3130206631 -0.3130206631
199 -0.3117001005 -0.3117001005 -0.3117001005 -0.3117001005
240 -0.3041621988 -0.3041621988 -0.3041621988 -0.3041621988
347 -0.3029697687 -0.3029697687 -0.3029697687 -0.3029697687
414 -0.3024896487 -0.3024896487 -0.3024896487 -0.3024896487
735 -0.3006186294 -0.3006186294 -0.3006186294 -0.3006186294
100001 -0.3024896487 -0.3006186294 -0.3024896487 -0.3006186294
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 -0.5208534648 -0.5208534648 -0.5208534648 -0.5208534648
4 -0.5176032440 -0.5176032440 -0.5176032440 -0.5176032440
6 -0.5073082358 -0.5073082358 -0.5073082358 -0.5073082358
9 -0.4987942134 -0.4987942134 -0.4987942134 -0.4987942134
15 -0.4879765132 -0.4879765132 -0.4879765132 -0.4879765132
16 -0.4871984216 -0.4871984216 -0.4871984216 -0.4871984216
17 -0.4859681315 -0.4859681315 -0.4859681315 -0.4859681315
19 -0.4820895020 -0.4820895020 -0.4820895020 -0.4820895020
20 -0.4760439724 -0.4760439724 -0.4760439724 -0.4760439724
21 -0.4721803645 -0.4721803645 -0.4721803645 -0.4721803645
26 -0.4641839316 -0.4641839316 -0.4641839316 -0.4641839316
27 -0.4592830955 -0.4592830955 -0.4592830955 -0.4592830955
30 -0.4535806113 -0.4535806113 -0.4535806113 -0.4535806113
31 -0.4482609755 -0.4482609755 -0.4482609755 -0.4482609755
32 -0.4442078944 -0.4442078944 -0.4442078944 -0.4442078944
34 -0.4433453834 -0.4433453834 -0.4433453834 -0.4433453834
38 -0.4313546293 -0.4313546293 -0.4313546293 -0.4313546293
40 -0.4260457533 -0.4260457533 -0.4260457533 -0.4260457533
44 -0.4241697148 -0.4241697148 -0.4241697148 -0.4241697148
47 -0.4191584910 -0.4191584910 -0.4191584910 -0.4191584910
51 -0.4162252483 -0.4162252483 -0.4162252483 -0.4162252483
53 -0.4120170238 -0.4120170238 -0.4120170238 -0.4120170238
56 -0.4110796381 -0.4110796381 -0.4110796381 -0.4110796381
59 -0.4102513265 -0.4102513265 -0.4102513265 -0.4102513265
60 -0.4097763032 -0.4097763032 -0.4097763032 -0.4097763032
65 -0.4094522649 -0.4094522649 -0.4094522649 -0.4094522649
70 -0.4013589789 -0.4013589789 -0.4013589789 -0.4013589789
77 -0.3974116716 -0.3974116716 -0.3974116716 -0.3974116716
89 -0.3968417876 -0.3968417876 -0.3968417876 -0.3968417876
90 -0.3935164302 -0.3935164302 -0.3935164302 -0.3935164302
109 -0.3862339477 -0.3862339477 -0.3862339477 -0.3862339477
110 -0.3750881588 -0.3750881588 -0.3750881588 -0.3750881588
122 -0.3728830444 -0.3728830444 -0.3728830444 -0.3728830444
124 -0.3626462519 -0.3626462519 -0.3626462519 -0.3626462519
129 -0.3548085891 -0.3548085891 -0.3548085891 -0.3548085891
144 -0.3533345946 -0.3533345946 -0.3533345946 -0.3533345946
151 -0.3483806060 -0.3483806060 -0.3483806060 -0.3483806060
166 -0.3435690746 -0.3435690746 -0.3435690746 -0.3435690746
168 -0.3420475362 -0.3420475362 -0.3420475362 -0.3420475362
170 -0.3340682007 -0.3340682007 -0.3340682007 -0.3340682007
184 -0.3305907094 -0.3305907094 -0.3305907094 -0.3305907094
213 -0.3305823242 -0.3305823242 -0.3305823242 -0.3305823242
255 -0.3230613505 -0.3230613505 -0.3230613505 -0.3230613505
299 -0.3206987297 -0.3206987297 -0.3206987297 -0.3206987297
357 -0.3180445996 -0.3180445996 -0.3180445996 -0.3180445996
404 -0.3157368492 -0.3157368492 -0.3157368492 -0.3157368492
100001 -0.3214393334 -0.3157368492 -0.3214393334 -0.3157368492
