"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
949 21.0000000000 21.0000000000 21.0000000000 21.0000000000
1037 22.0000000000 22.0000000000 22.0000000000 22.0000000000
1041 24.0000000000 24.0000000000 24.0000000000 24.0000000000
1080 27.0000000000 27.0000000000 27.0000000000 27.0000000000
1257 29.0000000000 29.0000000000 29.0000000000 29.0000000000
1378 31.0000000000 31.0000000000 31.0000000000 31.0000000000
1469 32.0000000000 32.0000000000 32.0000000000 32.0000000000
1494 34.0000000000 34.0000000000 34.0000000000 34.0000000000
1626 36.0000000000 36.0000000000 36.0000000000 36.0000000000
1695 37.0000000000 37.0000000000 37.0000000000 37.0000000000
1698 38.0000000000 38.0000000000 38.0000000000 38.0000000000
1808 39.0000000000 39.0000000000 39.0000000000 39.0000000000
1824 41.0000000000 41.0000000000 41.0000000000 41.0000000000
2292 42.0000000000 42.0000000000 42.0000000000 42.0000000000
2336 43.0000000000 43.0000000000 43.0000000000 43.0000000000
2492 44.0000000000 44.0000000000 44.0000000000 44.0000000000
2643 45.0000000000 45.0000000000 45.0000000000 45.0000000000
2894 46.0000000000 46.0000000000 46.0000000000 46.0000000000
2905 47.0000000000 47.0000000000 47.0000000000 47.0000000000
3011 51.0000000000 51.0000000000 51.0000000000 51.0000000000
3209 52.0000000000 52.0000000000 52.0000000000 52.0000000000
3295 54.0000000000 54.0000000000 54.0000000000 54.0000000000
3445 59.0000000000 59.0000000000 59.0000000000 59.0000000000
4090 60.0000000000 60.0000000000 60.0000000000 60.0000000000
4228 62.0000000000 62.0000000000 62.0000000000 62.0000000000
4851 63.0000000000 63.0000000000 63.0000000000 63.0000000000
5023 68.0000000000 68.0000000000 68.0000000000 68.0000000000
5196 70.0000000000 70.0000000000 70.0000000000 70.0000000000
5423 72.0000000000 72.0000000000 72.0000000000 72.0000000000
5517 74.0000000000 74.0000000000 74.0000000000 74.0000000000
5686 75.0000000000 75.0000000000 75.0000000000 75.0000000000
5774 76.0000000000 76.0000000000 76.0000000000 76.0000000000
6447 78.0000000000 78.0000000000 78.0000000000 78.0000000000
6458 79.0000000000 79.0000000000 79.0000000000 79.0000000000
6623 86.0000000000 86.0000000000 86.0000000000 86.0000000000
6956 87.0000000000 87.0000000000 87.0000000000 87.0000000000
7166 89.0000000000 89.0000000000 89.0000000000 89.0000000000
7269 90.0000000000 90.0000000000 90.0000000000 90.0000000000
8327 92.0000000000 92.0000000000 92.0000000000 92.0000000000
8333 93.0000000000 93.0000000000 93.0000000000 93.0000000000
8668 95.0000000000 95.0000000000 95.0000000000 95.0000000000
9137 98.0000000000 98.0000000000 98.0000000000 98.0000000000
9263 100.0000000000 100.0000000000 100.0000000000 100.0000000000
100001 81.0000000000 100.0000000000 81.0000000000 100.0000000000
