evaluations raw_y
1 23.0000000000
2 27.0000000000
10 31.0000000000
30 34.0000000000
558 35.0000000000
632 36.0000000000
4064 37.0000000000
15307 39.0000000000
87049 40.0000000000
125000 25.0000000000
evaluations raw_y
1 30.0000000000
16 33.0000000000
53 34.0000000000
116 35.0000000000
4322 36.0000000000
8332 37.0000000000
22769 38.0000000000
38581 39.0000000000
125000 25.0000000000
evaluations raw_y
1 20.0000000000
2 26.0000000000
9 28.0000000000
22 29.0000000000
28 32.0000000000
56 34.0000000000
81 35.0000000000
1123 36.0000000000
1583 38.0000000000
24975 39.0000000000
62423 40.0000000000
125000 20.0000000000
evaluations raw_y
1 25.0000000000
2 29.0000000000
7 30.0000000000
20 31.0000000000
73 33.0000000000
169 34.0000000000
509 35.0000000000
2158 36.0000000000
7180 37.0000000000
14137 39.0000000000
64240 41.0000000000
125000 30.0000000000
evaluations raw_y
1 24.0000000000
4 25.0000000000
6 35.0000000000
275 36.0000000000
1220 37.0000000000
3738 38.0000000000
10932 40.0000000000
125000 24.0000000000
evaluations raw_y
1 26.0000000000
2 28.0000000000
5 32.0000000000
196 34.0000000000
414 37.0000000000
1895 38.0000000000
56084 39.0000000000
125000 19.0000000000
evaluations raw_y
1 24.0000000000
3 29.0000000000
14 31.0000000000
15 33.0000000000
131 35.0000000000
1203 36.0000000000
2071 39.0000000000
125000 30.0000000000
evaluations raw_y
1 26.0000000000
8 34.0000000000
343 35.0000000000
1412 36.0000000000
2965 37.0000000000
10693 39.0000000000
104414 40.0000000000
125000 17.0000000000
evaluations raw_y
1 18.0000000000
2 22.0000000000
3 31.0000000000
45 33.0000000000
101 36.0000000000
979 38.0000000000
14386 39.0000000000
61954 42.0000000000
125000 30.0000000000
evaluations raw_y
1 23.0000000000
3 30.0000000000
4 31.0000000000
93 32.0000000000
294 34.0000000000
341 35.0000000000
557 36.0000000000
4514 37.0000000000
10147 38.0000000000
12118 40.0000000000
125000 28.0000000000
