"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 -1371.0000000000 -1371.0000000000 -1371.0000000000 -1371.0000000000
6 -1342.0000000000 -1342.0000000000 -1342.0000000000 -1342.0000000000
9 -1313.0000000000 -1313.0000000000 -1313.0000000000 -1313.0000000000
10 -1284.0000000000 -1284.0000000000 -1284.0000000000 -1284.0000000000
12 -1245.0000000000 -1245.0000000000 -1245.0000000000 -1245.0000000000
13 -1206.0000000000 -1206.0000000000 -1206.0000000000 -1206.0000000000
14 -1167.0000000000 -1167.0000000000 -1167.0000000000 -1167.0000000000
15 -1138.0000000000 -1138.0000000000 -1138.0000000000 -1138.0000000000
17 -1099.0000000000 -1099.0000000000 -1099.0000000000 -1099.0000000000
19 -1060.0000000000 -1060.0000000000 -1060.0000000000 -1060.0000000000
22 -1031.0000000000 -1031.0000000000 -1031.0000000000 -1031.0000000000
24 -992.0000000000 -992.0000000000 -992.0000000000 -992.0000000000
28 -963.0000000000 -963.0000000000 -963.0000000000 -963.0000000000
29 -924.0000000000 -924.0000000000 -924.0000000000 -924.0000000000
34 -885.0000000000 -885.0000000000 -885.0000000000 -885.0000000000
36 -846.0000000000 -846.0000000000 -846.0000000000 -846.0000000000
38 -817.0000000000 -817.0000000000 -817.0000000000 -817.0000000000
47 -778.0000000000 -778.0000000000 -778.0000000000 -778.0000000000
48 -739.0000000000 -739.0000000000 -739.0000000000 -739.0000000000
52 -700.0000000000 -700.0000000000 -700.0000000000 -700.0000000000
63 -671.0000000000 -671.0000000000 -671.0000000000 -671.0000000000
67 -632.0000000000 -632.0000000000 -632.0000000000 -632.0000000000
68 -603.0000000000 -603.0000000000 -603.0000000000 -603.0000000000
85 -574.0000000000 -574.0000000000 -574.0000000000 -574.0000000000
87 -535.0000000000 -535.0000000000 -535.0000000000 -535.0000000000
92 -496.0000000000 -496.0000000000 -496.0000000000 -496.0000000000
93 -457.0000000000 -457.0000000000 -457.0000000000 -457.0000000000
98 -428.0000000000 -428.0000000000 -428.0000000000 -428.0000000000
101 -399.0000000000 -399.0000000000 -399.0000000000 -399.0000000000
102 -370.0000000000 -370.0000000000 -370.0000000000 -370.0000000000
103 -351.0000000000 -351.0000000000 -351.0000000000 -351.0000000000
105 -322.0000000000 -322.0000000000 -322.0000000000 -322.0000000000
116 -293.0000000000 -293.0000000000 -293.0000000000 -293.0000000000
141 -254.0000000000 -254.0000000000 -254.0000000000 -254.0000000000
146 -235.0000000000 -235.0000000000 -235.0000000000 -235.0000000000
160 -206.0000000000 -206.0000000000 -206.0000000000 -206.0000000000
162 -187.0000000000 -187.0000000000 -187.0000000000 -187.0000000000
167 -158.0000000000 -158.0000000000 -158.0000000000 -158.0000000000
181 -129.0000000000 -129.0000000000 -129.0000000000 -129.0000000000
185 -110.0000000000 -110.0000000000 -110.0000000000 -110.0000000000
199 -91.0000000000 -91.0000000000 -91.0000000000 -91.0000000000
212 -82.0000000000 -82.0000000000 -82.0000000000 -82.0000000000
220 -81.0000000000 -81.0000000000 -81.0000000000 -81.0000000000
223 -52.0000000000 -52.0000000000 -52.0000000000 -52.0000000000
231 -51.0000000000 -51.0000000000 -51.0000000000 -51.0000000000
247 -42.0000000000 -42.0000000000 -42.0000000000 -42.0000000000
250 -23.0000000000 -23.0000000000 -23.0000000000 -23.0000000000
260 -14.0000000000 -14.0000000000 -14.0000000000 -14.0000000000
261 -13.0000000000 -13.0000000000 -13.0000000000 -13.0000000000
262 -12.0000000000 -12.0000000000 -12.0000000000 -12.0000000000
269 7.0000000000 7.0000000000 7.0000000000 7.0000000000
334 8.0000000000 8.0000000000 8.0000000000 8.0000000000
100001 -31.0000000000 8.0000000000 -31.0000000000 8.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 -1566.0000000000 -1566.0000000000 -1566.0000000000 -1566.0000000000
2 -1527.0000000000 -1527.0000000000 -1527.0000000000 -1527.0000000000
8 -1488.0000000000 -1488.0000000000 -1488.0000000000 -1488.0000000000
9 -1449.0000000000 -1449.0000000000 -1449.0000000000 -1449.0000000000
10 -1410.0000000000 -1410.0000000000 -1410.0000000000 -1410.0000000000
17 -1381.0000000000 -1381.0000000000 -1381.0000000000 -1381.0000000000
18 -1352.0000000000 -1352.0000000000 -1352.0000000000 -1352.0000000000
