"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
3251 87.0000000000 87.0000000000 87.0000000000 87.0000000000
3334 88.0000000000 88.0000000000 88.0000000000 88.0000000000
3386 89.0000000000 89.0000000000 89.0000000000 89.0000000000
3468 91.0000000000 91.0000000000 91.0000000000 91.0000000000
3501 93.0000000000 93.0000000000 93.0000000000 93.0000000000
3632 94.0000000000 94.0000000000 94.0000000000 94.0000000000
3747 96.0000000000 96.0000000000 96.0000000000 96.0000000000
3765 98.0000000000 98.0000000000 98.0000000000 98.0000000000
3980 100.0000000000 100.0000000000 100.0000000000 100.0000000000
100001 85.0000000000 100.0000000000 85.0000000000 100.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 1.0000000000 1.0000000000 1.0000000000 1.0000000000
168 2.0000000000 2.0000000000 2.0000000000 2.0000000000
192 3.0000000000 3.0000000000 3.0000000000 3.0000000000
356 5.0000000000 5.0000000000 5.0000000000 5.0000000000
527 10.0000000000 10.0000000000 10.0000000000 10.0000000000
605 12.0000000000 12.0000000000 12.0000000000 12.0000000000
837 14.0000000000 14.0000000000 14.0000000000 14.0000000000
839 15.0000000000 15.0000000000 15.0000000000 15.0000000000
873 16.0000000000 16.0000000000 16.0000000000 16.0000000000
905 17.0000000000 17.0000000000 17.0000000000 17.0000000000
1100 19.0000000000 19.0000000000 19.0000000000 19.0000000000
1241 21.0000000000 21.0000000000 21.0000000000 21.0000000000
1314 24.0000000000 24.0000000000 24.0000000000 24.0000000000
1326 25.0000000000 25.0000000000 25.0000000000 25.0000000000
1996 26.0000000000 26.0000000000 26.0000000000 26.0000000000
2051 27.0000000000 27.0000000000 27.0000000000 27.0000000000
2087 28.0000000000 28.0000000000 28.0000000000 28.0000000000
2135 29.0000000000 29.0000000000 29.0000000000 29.0000000000
2171 31.0000000000 31.0000000000 31.0000000000 31.0000000000
2211 32.0000000000 32.0000000000 32.0000000000 32.0000000000
2294 34.0000000000 34.0000000000 34.0000000000 34.0000000000
2303 37.0000000000 37.0000000000 37.0000000000 37.0000000000
2337 40.0000000000 40.0000000000 40.0000000000 40.0000000000
2478 41.0000000000 41.0000000000 41.0000000000 41.0000000000
2523 44.0000000000 44.0000000000 44.0000000000 44.0000000000
2627 45.0000000000 45.0000000000 45.0000000000 45.0000000000
2709 48.0000000000 48.0000000000 48.0000000000 48.0000000000
2842 49.0000000000 49.0000000000 49.0000000000 49.0000000000
2981 52.0000000000 52.0000000000 52.0000000000 52.0000000000
3088 54.0000000000 54.0000000000 54.0000000000 54.0000000000
3191 59.0000000000 59.0000000000 59.0000000000 59.0000000000
3217 60.0000000000 60.0000000000 60.0000000000 60.0000000000
3262 61.0000000000 61.0000000000 61.0000000000 61.0000000000
3269 63.0000000000 63.0000000000 63.0000000000 63.0000000000
3276 66.0000000000 66.0000000000 66.0000000000 66.0000000000
3477 68.0000000000 68.0000000000 68.0000000000 68.0000000000
3769 69.0000000000 69.0000000000 69.0000000000 69.0000000000
3843 70.0000000000 70.0000000000 70.0000000000 70.0000000000
4021 72.0000000000 72.0000000000 72.0000000000 72.0000000000
4106 76.0000000000 76.0000000000 76.0000000000 76.0000000000
4220 77.0000000000 77.0000000000 77.0000000000 77.0000000000
4248 78.0000000000 78.0000000000 78.0000000000 78.0000000000
4288 79.0000000000 79.0000000000 79.0000000000 79.0000000000
4569 80.0000000000 80.0000000000 80.0000000000 80.0000000000
4583 82.0000000000 82.0000000000 82.0000000000 82.0000000000
4800 83.0000000000 83.0000000000 83.0000000000 83.0000000000
5004 84.0000000000 84.0000000000 84.0000000000 84.0000000000
5023 85.0000000000 85.0000000000 85.0000000000 85.0000000000
5073 93.0000000000 93.0000000000 93.0000000000 93.0000000000
5112 95.0000000000 95.0000000000 95.0000000000 95.0000000000
