"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
245 -0.3373736272 -0.3373736272 -0.3373736272 -0.3373736272
253 -0.3316711430 -0.3316711430 -0.3316711430 -0.3316711430
254 -0.3263119472 -0.3263119472 -0.3263119472 -0.3263119472
265 -0.3256953650 -0.3256953650 -0.3256953650 -0.3256953650
296 -0.3244650748 -0.3244650748 -0.3244650748 -0.3244650748
314 -0.3232726447 -0.3232726447 -0.3232726447 -0.3232726447
424 -0.3170684860 -0.3170684860 -0.3170684860 -0.3170684860
457 -0.3148633715 -0.3148633715 -0.3148633715 -0.3148633715
100001 -0.3155594224 -0.3148633715 -0.3155594224 -0.3148633715
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 -0.5437794524 -0.5437794524 -0.5437794524 -0.5437794524
2 -0.5414153651 -0.5414153651 -0.5414153651 -0.5414153651
3 -0.5401748315 -0.5401748315 -0.5401748315 -0.5401748315
4 -0.5283664476 -0.5283664476 -0.5283664476 -0.5283664476
8 -0.5205175128 -0.5205175128 -0.5205175128 -0.5205175128
9 -0.5188066173 -0.5188066173 -0.5188066173 -0.5188066173
10 -0.5148559988 -0.5148559988 -0.5148559988 -0.5148559988
11 -0.5056211115 -0.5056211115 -0.5056211115 -0.5056211115
15 -0.4990877083 -0.4990877083 -0.4990877083 -0.4990877083
17 -0.4983916575 -0.4983916575 -0.4983916575 -0.4983916575
18 -0.4958295823 -0.4958295823 -0.4958295823 -0.4958295823
20 -0.4923668236 -0.4923668236 -0.4923668236 -0.4923668236
21 -0.4893191587 -0.4893191587 -0.4893191587 -0.4893191587
22 -0.4831149999 -0.4831149999 -0.4831149999 -0.4831149999
24 -0.4696840356 -0.4696840356 -0.4696840356 -0.4696840356
30 -0.4673237054 -0.4673237054 -0.4673237054 -0.4673237054
31 -0.4625893128 -0.4625893128 -0.4625893128 -0.4625893128
33 -0.4591118215 -0.4591118215 -0.4591118215 -0.4591118215
34 -0.4530804141 -0.4530804141 -0.4530804141 -0.4530804141
35 -0.4501471714 -0.4501471714 -0.4501471714 -0.4501471714
36 -0.4395733333 -0.4395733333 -0.4395733333 -0.4395733333
47 -0.4390932133 -0.4390932133 -0.4390932133 -0.4390932133
48 -0.4221487940 -0.4221487940 -0.4221487940 -0.4221487940
51 -0.4202777748 -0.4202777748 -0.4202777748 -0.4202777748
53 -0.4122813418 -0.4122813418 -0.4122813418 -0.4122813418
58 -0.4112803014 -0.4112803014 -0.4112803014 -0.4112803014
59 -0.4065853739 -0.4065853739 -0.4065853739 -0.4065853739
64 -0.3957676737 -0.3957676737 -0.3957676737 -0.3957676737
80 -0.3951510914 -0.3951510914 -0.3951510914 -0.3951510914
82 -0.3909775717 -0.3909775717 -0.3909775717 -0.3909775717
83 -0.3858191929 -0.3858191929 -0.3858191929 -0.3858191929
89 -0.3839950527 -0.3839950527 -0.3839950527 -0.3839950527
97 -0.3757161381 -0.3757161381 -0.3757161381 -0.3757161381
106 -0.3753920998 -0.3753920998 -0.3753920998 -0.3753920998
115 -0.3727379698 -0.3727379698 -0.3727379698 -0.3727379698
120 -0.3692976806 -0.3692976806 -0.3692976806 -0.3692976806
122 -0.3664759152 -0.3664759152 -0.3664759152 -0.3664759152
124 -0.3624228342 -0.3624228342 -0.3624228342 -0.3624228342
150 -0.3624144490 -0.3624144490 -0.3624144490 -0.3624144490
155 -0.3580492633 -0.3580492633 -0.3580492633 -0.3580492633
161 -0.3462571085 -0.3462571085 -0.3462571085 -0.3462571085
176 -0.3461307030 -0.3461307030 -0.3461307030 -0.3461307030
186 -0.3434644197 -0.3434644197 -0.3434644197 -0.3434644197
188 -0.3427021219 -0.3427021219 -0.3427021219 -0.3427021219
199 -0.3381882343 -0.3381882343 -0.3381882343 -0.3381882343
217 -0.3339818897 -0.3339818897 -0.3339818897 -0.3339818897
221 -0.3266048723 -0.3266048723 -0.3266048723 -0.3266048723
301 -0.3250484863 -0.3250484863 -0.3250484863 -0.3250484863
389 -0.3237876902 -0.3237876902 -0.3237876902 -0.3237876902
394 -0.3227786784 -0.3227786784 -0.3227786784 -0.3227786784
420 -0.3215483882 -0.3215483882 -0.3215483882 -0.3215483882
507 -0.3135690528 -0.3135690528 -0.3135690528 -0.3135690528
523 -0.3127909612 -0.3127909612 -0.3127909612 -0.3127909612
556 -0.3074713254 -0.3074713254 -0.3074713254 -0.3074713254
100001 -0.3148657961 -0.3074713254 -0.3148657961 -0.3074713254
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 -0.5191296057 -0.5191296057 -0.5191296057 -0.5191296057
3 -0.5110363197 -0.5110363197 -0.5110363197 -0.5110363197
5 -0.5106944906 -0.5106944906 -0.5106944906 -0.5106944906
8 -0.5067446021 -0.5067446021 -0.5067446021 -0.5067446021
9 -0.5021141200 -0.5021141200 -0.5021141200 -0.5021141200
11 -0.4958254215 -0.4958254215 -0.4958254215 -0.4958254215
13 -0.4911992268 -0.4911992268 -0.4911992268 -0.4911992268
14 -0.4845539015 -0.4845539015 -0.4845539015 -0.4845539015
15 -0.4791308592 -0.4791308592 -0.4791308592 -0.4791308592
16 -0.4790814725 -0.4790814725 -0.4790814725 -0.4790814725
19 -0.4731543576 -0.4731543576 -0.4731543576 -0.4731543576
23 -0.4713829786 -0.4713829786 -0.4713829786 -0.4713829786
24 -0.4641625321 -0.4641625321 -0.4641625321 -0.4641625321
30 -0.4629701020 -0.4629701020 -0.4629701020 -0.4629701020
36 -0.4599863025 -0.4599863025 -0.4599863025 -0.4599863025
37 -0.4491686023 -0.4491686023 -0.4491686023 -0.4491686023
39 -0.4471055694 -0.4471055694 -0.4471055694 -0.4471055694
41 -0.4375856185 -0.4375856185 -0.4375856185 -0.4375856185
42 -0.4336769540 -0.4336769540 -0.4336769540 -0.4336769540
45 -0.4317053030 -0.4317053030 -0.4317053030 -0.4317053030
49 -0.4275709707 -0.4275709707 -0.4275709707 -0.4275709707
50 -0.4169747569 -0.4169747569 -0.4169747569 -0.4169747569
51 -0.4161538019 -0.4161538019 -0.4161538019 -0.4161538019
53 -0.4094554387 -0.4094554387 -0.4094554387 -0.4094554387
66 -0.4091238647 -0.4091238647 -0.4091238647 -0.4091238647
73 -0.4078935745 -0.4078935745 -0.4078935745 -0.4078935745
78 -0.4025343788 -0.4025343788 -0.4025343788 -0.4025343788
86 -0.4025259936 -0.4025259936 -0.4025259936 -0.4025259936
88 -0.4002665341 -0.4002665341 -0.4002665341 -0.4002665341
97 -0.3963818535 -0.3963818535 -0.3963818535 -0.3963818535
130 -0.3909536659 -0.3909536659 -0.3909536659 -0.3909536659
132 -0.3902576151 -0.3902576151 -0.3902576151 -0.3902576151
145 -0.3761801221 -0.3761801221 -0.3761801221 -0.3761801221
159 -0.3683673042 -0.3683673042 -0.3683673042 -0.3683673042
168 -0.3640021185 -0.3640021185 -0.3640021185 -0.3640021185
171 -0.3591905870 -0.3591905870 -0.3591905870 -0.3591905870
174 -0.3551375060 -0.3551375060 -0.3551375060 -0.3551375060
194 -0.3443748409 -0.3443748409 -0.3443748409 -0.3443748409
209 -0.3425038216 -0.3425038216 -0.3425038216 -0.3425038216
220 -0.3401768441 -0.3401768441 -0.3401768441 -0.3401768441
221 -0.3358551125 -0.3358551125 -0.3358551125 -0.3358551125
275 -0.3259368140 -0.3259368140 -0.3259368140 -0.3259368140
296 -0.3222153504 -0.3222153504 -0.3222153504 -0.3222153504
341 -0.3214372588 -0.3214372588 -0.3214372588 -0.3214372588
100001 -0.3220142917 -0.3214372588 -0.3220142917 -0.3214372588
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 -0.5378728191 -0.5378728191 -0.5378728191 -0.5378728191
2 -0.5305903366 -0.5305903366 -0.5305903366 -0.5305903366
5 -0.5295858527 -0.5295858527 -0.5295858527 -0.5295858527
9 -0.5244363750 -0.5244363750 -0.5244363750 -0.5244363750
10 -0.5194251512 -0.5194251512 -0.5194251512 -0.5194251512
13 -0.5155291250 -0.5155291250 -0.5155291250 -0.5155291250
15 -0.5146011301 -0.5146011301 -0.5146011301 -0.5146011301
16 -0.5126934730 -0.5126934730 -0.5126934730 -0.5126934730
18 -0.5080672782 -0.5080672782 -0.5080672782 -0.5080672782
21 -0.5003880861 -0.5003880861 -0.5003880861 -0.5003880861
22 -0.4997345210 -0.4997345210 -0.4997345210 -0.4997345210
23 -0.4947805325 -0.4947805325 -0.4947805325 -0.4947805325
25 -0.4921264025 -0.4921264025 -0.4921264025 -0.4921264025
26 -0.4876303911 -0.4876303911 -0.4876303911 -0.4876303911
27 -0.4826988925 -0.4826988925 -0.4826988925 -0.4826988925
28 -0.4780684104 -0.4780684104 -0.4780684104 -0.4780684104
30 -0.4706739397 -0.4706739397 -0.4706739397 -0.4706739397
36 -0.4632452031 -0.4632452031 -0.4632452031 -0.4632452031
39 -0.4570099683 -0.4570099683 -0.4570099683 -0.4570099683
41 -0.4568426410 -0.4568426410 -0.4568426410 -0.4568426410
44 -0.4545631926 -0.4545631926 -0.4545631926 -0.4545631926
47 -0.4427710378 -0.4427710378 -0.4427710378 -0.4427710378
50 -0.4334413101 -0.4334413101 -0.4334413101 -0.4334413101
51 -0.4228450963 -0.4228450963 -0.4228450963 -0.4228450963
54 -0.4180913054 -0.4180913054 -0.4180913054 -0.4180913054
56 -0.4100687589 -0.4100687589 -0.4100687589 -0.4100687589
57 -0.3910611389 -0.3910611389 -0.3910611389 -0.3910611389
70 -0.3875983802 -0.3875983802 -0.3875983802 -0.3875983802
72 -0.3819241055 -0.3819241055 -0.3819241055 -0.3819241055
